tokens,ner_labels,pos_labels
"['dia', 'bagiku', 'adalah', 'seorang', 'yang', 'tak', 'akan', 'terlupakan', '.', 'karena', 'aku', 'tersenyum', '&', 'tertawa', 'juga', 'karena', 'dia', 'pandahedgehog']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'IN', 'VB', 'NN', 'SC', 'NEG', 'MD', 'VB', 'Z', 'SC', 'PRP', 'VB', 'SYM', 'VB', 'RB', 'SC', 'PRP', 'NNP']"
"['persahabatan', 'mengubah', 'dunia', 'menjadi', 'lebih', 'indah', ':)']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'VB', 'NN', 'VB', 'RB', 'JJ', 'SYM']"
"['rumah', 'sakit', 'sekarang', 'mana', 'mau', 'ngaku', '.', 'uang', 'kan', 'pemasukan', 'besar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'RB', 'WH', 'MD', 'VB', 'Z', 'NN', 'RP', 'NN', 'JJ']"
"['nama', 'nya', 'juga', 'manusia', 'janji', 'sana', 'orang', 'lain', 'harus', 'di', 'tepatin', 'tapi', 'kalo', 'sudah', 'berjanji', 'sama', 'diri', 'sendiri', 'susah', 'banget', 'di', 'tepatin', 'malah', 'kadang', 'di', 'ingkarin', '.', 'senin', 'mendung']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'PRP', 'RB', 'NN', 'NN', 'IN', 'NN', 'JJ', 'MD', 'IN', 'VB', 'CC', 'SC', 'RB', 'VB', 'IN', 'NN', 'NN', 'JJ', 'RB', 'IN', 'VB', 'RB', 'RB', 'IN', 'VB', 'Z', 'NNP', 'JJ']"
"['aneh', '+', 'tanda', 'bacanya', 'kayak', 'anak', 'sd']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'SYM', 'NN', 'NN', 'IN', 'NN', 'NN']"
"['laper', 'tapi', 'enggak', 'mau', 'makan']","['O', 'O', 'O', 'O', 'O']","['JJ', 'CC', 'NEG', 'MD', 'VB']"
"['kau', 'perlu', 'bekerja', 'keras', 'kalau', 'kau', 'itu', 'bodoh', 'i', 'hea', 'your', 'voice']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'MD', 'VB', 'JJ', 'SC', 'PRP', 'PR', 'JJ', 'PRP', 'VB', 'DT', 'NN']"
"['enggak', 'ada', 'angin', 'enggak', 'ada', 'hujan', 'tiba', '2', 'ngedrag', 'jaemin', 'sama', 'dreamzen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-ORG']","['NEG', 'VB', 'NN', 'NEG', 'VB', 'NN', 'RB', 'CD', 'VB', 'NNP', 'IN', 'NNP']"
"['aduh', 'kenapa', 'jadi', 'ngantuk', 'begini', 'bro']","['O', 'O', 'O', 'O', 'O', 'O']","['UH', 'WH', 'VB', 'VB', 'RB', 'NN']"
"['udah', 'di', 'mode', 'terseraahh', '~']","['O', 'O', 'O', 'O', 'O']","['RB', 'IN', 'NN', 'JJ', 'SYM']"
"['gimana', 'enggak', 'kesal', 'ya', 'gue', 'tadi', 'baru', 'bangun', 'terus', 'balesin', 'chat', 'teman', 'gue', 'eh', 'dia', 'nangis', 'dong', '.', 'katanya', 'gegara', 'dikatain', 'kaya', 'gitu', '.', 'gue', 'dengar', 'si', 'kemarin', 'malam', '.', 'mana', 'yang', 'ngatain', 'cowok', 'lagi', 'kalo', 'aku', 'jadi', 'kamu', 'yo', 'malu', 'sama', 'manukmu', 'mas']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['WH', 'NEG', 'JJ', 'UH', 'PRP', 'RB', 'RB', 'VB', 'RB', 'VB', 'NN', 'NN', 'PRP', 'UH', 'PRP', 'VB', 'RP', 'Z', 'NN', 'SC', 'VB', 'IN', 'RB', 'Z', 'PRP', 'VB', 'RP', 'NN', 'NN', 'Z', 'SC', 'SC', 'VB', 'NN', 'RB', 'SC', 'PRP', 'VB', 'PRP', 'UH', 'JJ', 'IN', 'NN', 'NN']"
"['main', 'tuh', 'forex']","['O', 'O', 'O']","['VB', 'PR', 'NN']"
"['twask', '!', 'scarlett', '×', 'twice', 'sekarang', 'enggak', 'dapat', 'photocard', 'lagi', 'ya', '?', '?', 'atau', 'cuma', 'dapat', 'kalender']","['O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SYM', 'Z', 'NNP', 'SYM', 'NNP', 'RB', 'NEG', 'VB', 'NN', 'RB', 'UH', 'Z', 'Z', 'CC', 'RB', 'VB', 'NN']"
"['gila', 'dibilang', 'salah', 'lu']","['O', 'O', 'O', 'O']","['JJ', 'VB', 'JJ', 'PRP']"
"['pagi', 'semuaa', 'jangan', 'lupa', 'sarapan', '!', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'DT', 'NEG', 'VB', 'NN', 'Z', 'Z']"
"['good', 'morning', 'semua', '!']","['O', 'O', 'O', 'O']","['JJ', 'NN', 'DT', 'Z']"
"['06.59', ':', 'retweet', '@binamargajaktim', ':', 'pantauan', 'situasi', 'pada', 'up', 'cawang', 'terpantau', 'kondisi', 'cuaca', 'gerimis', 'dan', 'lalin', 'lancar', '.', 'pompa', 'dalam', 'kondisi', 'standby', '.']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['CD', 'Z', 'NN', 'NNP', 'Z', 'NN', 'NN', 'IN', 'RB', 'NNP', 'VB', 'NN', 'NN', 'NN', 'CC', 'NN', 'JJ', 'Z', 'NN', 'IN', 'NN', 'JJ', 'Z']"
"['ampun', 'udah', 'reiner', 'wkwkwkwk']","['O', 'O', 'O', 'O']","['NN', 'RB', 'NNP', 'UH']"
"['tidak', 'ada', 'satupun', 'sifat', 'yang', 'diberikan', 'tuhan', 'kepada', 'kita', 'yang', 'tidak', 'pernah', 'berguna', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NEG', 'VB', 'CD', 'NN', 'SC', 'VB', 'NNP', 'IN', 'PRP', 'SC', 'NEG', 'RB', 'VB', 'Z']"
"['katla', '39', '6/6', '⬛', '⬛', '⬛', '⬛', '⬛', '⬛', '⬛', '⬛', '⬛', 'sebelnya', 'sih', 'ada', 'banget', 'loh', '\u200d']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'CD', 'CD', 'SYM', 'SYM', 'SYM', 'SYM', 'SYM', 'SYM', 'SYM', 'SYM', 'SYM', 'NN', 'RP', 'VB', 'RB', 'RP', 'SYM']"
"['kenapa', 'sih', 'mau', 'dibayar', '3k', 'doang', ':(', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['WH', 'RP', 'MD', 'VB', 'CD', 'RB', 'SYM', 'Z']"
"['foto', 'turn', 'table', 'st', 'ciwidey', 'pada', 'tahun', '2009', '.']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O']","['NN', 'NN', 'NN', 'NNP', 'NNP', 'IN', 'NN', 'CD', 'Z']"
"['tidak', 'perlu', 'ditandai', '..', 'sudah', 'rahasia', 'umum', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NEG', 'MD', 'VB', 'Z', 'RB', 'NN', 'JJ', 'Z']"
"['gambarnya', 'kok', 'setan', 'mancing', 'bro', '?']","['O', 'O', 'O', 'O', 'O', 'O']","['NN', 'RP', 'NN', 'VB', 'NN', 'Z']"
"['semua', 'berubah', 'ketika', 'rupiah', 'kita', 'mulai', 'menipis']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['DT', 'VB', 'SC', 'NN', 'PRP', 'VB', 'VB']"
"['pendapatan', 'multi', 'bintang', '(', 'mlbi', ')', 'naik', '25', '%', 'tahun', 'lalu']","['O', 'B-ORG', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NNP', 'NNP', 'Z', 'NNP', 'Z', 'VB', 'CD', 'NND', 'NN', 'NN']"
"['hbd', 'mantan', 'calon', 'bapak', 'mertua']","['O', 'O', 'O', 'O', 'O']","['UH', 'NN', 'NN', 'NN', 'NN']"
"['selamat', 'pagi', 'semuanya', 'apa', 'yang', 'kalian', 'rasakan', 'hari', 'ini', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'DT', 'WH', 'SC', 'PRP', 'VB', 'NN', 'PR', 'Z']"
"['kendalikanlah', 'emosi', 'mu', 'maka', 'kau', 'akan', 'menjadi', 'manusia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NN', 'DT', 'SC', 'PRP', 'MD', 'VB', 'NN', 'Z']"
"['nasinya', 'enggak', 'mateng', '2']","['O', 'O', 'O', 'O']","['NN', 'NEG', 'JJ', 'CD']"
"['aaaaaaa', 'beneran', 'sikat', 'gigiiii']","['O', 'O', 'O', 'O']","['UH', 'RB', 'NN', 'NN']"
"['sakit', 'perut', 'setiap', 'pagi', 'tndany', 'apa']","['O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'DT', 'NN', 'NN', 'WH']"
"['tos', 'dulu', 'enggak', 'sieh']","['O', 'O', 'O', 'O']","['VB', 'RB', 'NEG', 'RP']"
"['tugas', 'sekolah', 'banyak', 'yang', 'belum', 'selesai', 'kerjain', 'dulu', 'deh', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'JJ', 'SC', 'NEG', 'JJ', 'VB', 'RB', 'RP', 'Z']"
"['baekhyunee', 'enggak', 'pengen', 'ngetweet', 'apa', '?', 'hari', 'ini', 'kan', 'libur']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NEG', 'MD', 'VB', 'WH', 'Z', 'NN', 'PR', 'RP', 'NN']"
"['kok', 'bisa', 'ya', 'ada', 'orang', 'kayak', 'gitu', 'mulutnyaa', 'jahat', 'banget', 'pemikirannya', 'juga', 'enggak', 'dewasa', ':)']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RP', 'MD', 'UH', 'VB', 'NN', 'IN', 'RB', 'NN', 'JJ', 'RB', 'NN', 'RB', 'NEG', 'JJ', 'SYM']"
"['sesungguhnya', 'tidur', 'seharian', 'itu', 'adalah', 'hak', 'di', 'hari', 'libur', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SC', 'VB', 'RB', 'PR', 'VB', 'NN', 'IN', 'NN', 'NN', 'Z']"
"['saatnya', 'rewatch', 'aikatsu']","['O', 'O', 'O']","['NN', 'VB', 'NNP']"
"['punya', 'twitter', 'sama', 'facebook', 'cuma', 'buat', 'ajang', 'eksis', '2', 'saja', '!', 'semua', 'cowok', 'lu', 'ajak', 'jalan', '!', 'dasar', 'cewek', 'murahan', '!', '!']","['O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NNP', 'IN', 'NNP', 'RB', 'IN', 'NN', 'VB', 'CD', 'RB', 'Z', 'DT', 'NN', 'PRP', 'VB', 'VB', 'Z', 'UH', 'NN', 'JJ', 'Z', 'Z']"
"['udah', 'hampir', 'seminggu', 'masih', 'milih', 'diam', 'saja', 'ini', 'agensi', 'cupu']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'RB', 'NND', 'RB', 'VB', 'VB', 'RB', 'PR', 'NN', 'JJ']"
"['ketawa', 'banget', 'sialan', 'ponakan', 'gue', 'anak', 'kecil', 'pun', 'gapercaya', 'kalo', 'gue', 'punya', 'pacar', 'memang', 'sejomblo', 'itu', 'ya', 'gue']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'RB', 'UH', 'NN', 'PRP', 'NN', 'JJ', 'RP', 'VB', 'SC', 'PRP', 'VB', 'NN', 'RB', 'JJ', 'PR', 'UH', 'PRP']"
"['dari', 'sebelum', 'libur', 'sampe', 'liburnya', 'sisa', 'seminggu', 'lagi', 'bilang', 'mau', 'baca', 'au', 'ini', 'au', 'itu', ':', ""'"", 'akhirnya', 'gada', 'tuh', 'au', 'yang', 'dibaca', 't___t', 'dibaca', 'setengah', 'setengah', 'abistu', 'masuk', 'bookmark']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['IN', 'IN', 'NN', 'IN', 'NN', 'VB', 'NND', 'RB', 'VB', 'MD', 'VB', 'NN', 'PR', 'NN', 'PR', 'Z', ""Z"", 'RB', 'VB', 'RP', 'NN', 'SC', 'VB', 'SYM', 'VB', 'CD', 'CD', 'RB', 'VB', 'NN']"
"['gegara', 'kebangun', 'lama', 'terus', 'skrang', 'jadi', 'ngerasa', 'capek', 'semua', 'badannya', '-', '_', '-']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SC', 'VB', 'RB', 'RB', 'RB', 'VB', 'VB', 'JJ', 'DT', 'NN', 'Z', 'Z', 'Z']"
"['ogah', 'pilih', 'partai', 'nya', '..', 'pilih', 'yang', 'oposisi', 'saja']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['MD', 'VB', 'NN', 'PRP', 'Z', 'VB', 'SC', 'NN', 'RB']"
"['biasa', 'saja']","['O', 'O']","['JJ', 'RB']"
"['holland', 'spoilerman', 'gaada', 'lawan']","['B-PERSON', 'O', 'O', 'O']","['NNP', 'NNP', 'VB', 'NN']"
"['keren', '...', '!', 'tiket', 'balapan', 'motogp', 'mandalika', 'ludes', 'terjual', 'erick', 'thohir', 'mengapresiasi', 'kerja', 'keras', 'semua', 'pihak', 'dalam', 'memastikan', 'kelancaran', 'motogp', 'mandalika', '.']","['O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O']","['JJ', 'Z', 'Z', 'NN', 'NN', 'NNP', 'NNP', 'JJ', 'VB', 'NNP', 'NNP', 'VB', 'VB', 'JJ', 'DT', 'NN', 'IN', 'VB', 'NN', 'NNP', 'NNP', 'Z']"
"['senin', 'lagi']","['O', 'O']","['NN', 'RB']"
"['entah', 'kenapa', 'paling', 'suka', 'kalau', 'cuaca', 'begini', 'saja', '.', 'enggak', 'hujan', 'enggak', 'panas', 'terik', '.', 'ademm', 'saja', '..', 'selamat', 'hari', 'senin', 'smuaaa']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'WH', 'RB', 'VB', 'SC', 'NN', 'RB', 'RB', 'Z', 'NEG', 'NN', 'NEG', 'JJ', 'JJ', 'Z', 'JJ', 'RB', 'Z', 'JJ', 'NN', 'NNP', 'DT']"
"['sudah', '2x', 'kirim', 'mail', 'ke', 'lsj']","['O', 'O', 'O', 'O', 'O', 'B-ORG']","['RB', 'CD', 'VB', 'NN', 'IN', 'NNP']"
"['takut', 'banget', 'anjing']","['O', 'O', 'O']","['JJ', 'RB', 'UH']"
"['ketiduran', 'anjing']","['O', 'O']","['VB', 'UH']"
"['selamat', 'pagiii']","['O', 'O']","['JJ', 'NN']"
"['lucu', 'banget', 'woy', 'gemeshh', 'asli️']","['O', 'O', 'O', 'O', 'O']","['JJ', 'RB', 'UH', 'JJ', 'JJ']"
"['motogp', 'dongkrak', 'brand', 'positioning', 'indonesia', 'di', 'mata', 'dunia']","['B-EVENT', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O']","['NNP', 'VB', 'NN', 'NN', 'NNP', 'IN', 'NN', 'NN']"
"['wkwkw', 'anjingg', 'menang', 'mudah', 'tapi', 'benar', 'si', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'UH', 'VB', 'JJ', 'CC', 'JJ', 'RP', 'Z']"
"['gue', 'merinding']","['O', 'O']","['PRP', 'JJ']"
"['terima', 'jasa', 'penitipan', 'pp', 'theater', 'edisi', 'terbaru', 'random', '/', 'req.oshi', 'bisa', 'dibicarakan', '/', '5296e0a6', '..']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NN', 'NN', 'NN', 'NN', 'NN', 'JJ', 'JJ', 'SYM', 'NN', 'MD', 'VB', 'SYM', 'UH', 'Z']"
"['penat', 'sangat', 'sampai', 'lupa', 'set', 'alarm']","['O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'RB', 'IN', 'VB', 'VB', 'NN']"
"['mimpi', 'dicium', 'nick', 'jonas']","['O', 'O', 'B-PERSON', 'I-PERSON']","['NN', 'VB', 'NNP', 'NNP']"
"['halaahhh', 'bohong']","['O', 'O']","['UH', 'JJ']"
"['mendengar', 'suaranya', 'jadi', 'tambah', 'kangen', '.']","['O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NN', 'VB', 'RB', 'JJ', 'Z']"
"['morning', 'jangan', 'lupa', 'mandi']","['O', 'O', 'O', 'O']","['NN', 'NEG', 'VB', 'VB']"
"['bye', 'guys', 'dr', 'yusmin', 'punya', 'tak', 'baca', 'lagi', 'wish', 'me', 'luck', 'menembak', 'jawapan']","['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'NN', 'NN', 'NNP', 'VB', 'NEG', 'VB', 'RB', 'VB', 'PRP', 'NN', 'VB', 'NN']"
"['mandi', 'sekarang', 'yay', 'or', 'nay', '?', '?', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'RB', 'RB', 'VB', 'NEG', 'Z', 'Z', 'Z']"
"['kata', 'bijak', 'hari', 'ini', '|', '7', 'maret', '2022']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'JJ', 'NN', 'PR', 'Z', 'CD', 'NNP', 'CD']"
"['guys', 'doain', 'gue', 'skrgg', 'gue', 'ptsnya', 'ptm', 'njenk', 'sedih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'VB', 'PRP', 'RB', 'PRP', 'NN', 'NN', 'UH', 'JJ']"
"['saya', 'lupa', 'pak', 'maaf', 'ya', 'bapak', 'paling', 'perfect']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'VB', 'NN', 'NN', 'UH', 'NN', 'RB', 'JJ']"
"['terkadang', 'kita', 'disudutkan', 'diantara', 'dua', 'pilihan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'PRP', 'VB', 'IN', 'CD', 'NN', 'Z']"
"['kerjaan', 'aku', 'banyak', 'ahahaha', ':)']","['O', 'O', 'O', 'O', 'O']","['NN', 'PRP', 'JJ', 'UH', 'SYM']"
"['sueee', '...', 'tetaplah', 'hidup', 'biar', 'bisa', 'melihat', 'indonesia', 'kita', 'seperti', 'apaaa', '...', 'salam', 'sehat', 'broooh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'Z', 'VB', 'VB', 'SC', 'MD', 'VB', 'NNP', 'PRP', 'IN', 'WH', 'Z', 'NN', 'JJ', 'NN']"
"['harus', 'berani', 'melawan', 'rasa', 'takut', 'dan', 'jangan', 'takut', 'untuk', 'melawan', 'rasa', 'takut']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['MD', 'JJ', 'VB', 'NN', 'JJ', 'CC', 'NEG', 'JJ', 'IN', 'VB', 'NN', 'JJ']"
"['seorang', 'ibu', 'tidak', 'pernah', 'memintamu', 'untuk', 'meletakkan', 'dunia', 'di', 'tangannya', 'namun', 'tutur', 'kata', 'yang', 'halus', 'perangai', 'yang', 'santun', 'prilaku', 'yang', 'bertanggung', 'jawab', 'dari', 'seorang', 'anak', 'adalah', 'kebahagiaan', 'buat', 'seorang', 'ibu']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['DT', 'NN', 'NEG', 'RB', 'VB', 'IN', 'VB', 'NN', 'IN', 'NN', 'CC', 'NN', 'NN', 'SC', 'JJ', 'NN', 'SC', 'JJ', 'NN', 'SC', 'VB', 'VB', 'IN', 'DT', 'NN', 'VB', 'NN', 'IN', 'DT', 'NN']"
"['hari', 'ini', 'ke', 'smk', 'and', 'damn', '(', 'demi', 'allah', 'mau', 'nangis', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']","['NN', 'PR', 'IN', 'NN', 'CC', 'UH', 'Z', 'IN', 'NNP', 'MD', 'VB', 'Z']"
"['ini', 'bot', '.', 'ambernya', 'enggak', 'on', 'karena', 'lagi', 'latihan', 'ngerap', '.', 'yang', 'kangen', 'mention', '/', 'dm', 'saja', 'boleh', 'kok', '.', 'jangan', 'takut', 'enggak', 'digigit', 'ini']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PR', 'NN', 'Z', 'NN', 'NEG', 'IN', 'SC', 'RB', 'NN', 'VB', 'Z', 'SC', 'JJ', 'VB', 'SYM', 'VB', 'RB', 'MD', 'RP', 'Z', 'NEG', 'JJ', 'NEG', 'VB', 'PR']"
"['kena', 'motivasikan', 'diri', 'untuk', 'jadi', 'yang', 'terbaik', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'VB', 'NN', 'IN', 'VB', 'SC', 'JJ', 'Z']"
"['informasi', 'terbaru', 'tentang', 'aturan', 'pembukaan', 'visa', 'on', 'arrival', '(', 'voa', ')', 'khusus', 'wisatawan', 'asing', 'yang', 'akan', 'berkunjung', 'ke', 'bali', '.', 'aturan', 'ini', 'mulai', 'berlaku', 'pada', '7', 'maret', '2022', '.', 'simak', 'informasi', 'selengkapnya', 'di']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'JJ', 'SC', 'NN', 'NN', 'NN', 'IN', 'NN', 'Z', 'NN', 'Z', 'JJ', 'NN', 'JJ', 'SC', 'MD', 'VB', 'IN', 'NNP', 'Z', 'NN', 'PR', 'VB', 'VB', 'IN', 'CD', 'NNP', 'CD', 'Z', 'VB', 'NN', 'JJ', 'IN']"
"['senin', 'ceria', '+', '=']","['O', 'O', 'O', 'O']","['NNP', 'JJ', 'SYM', 'SYM']"
"['maaf', 'yoona', 'saat', 'ini', 'sedang', 'sibuk', 'tinggalkan', 'pesan', 'setelah', 'bunyi', 'tit', '..', 'tit']","['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NNP', 'NN', 'PR', 'RB', 'JJ', 'VB', 'NN', 'IN', 'NN', 'UH', 'Z', 'UH']"
"['air', 'putih']","['O', 'O']","['NN', 'JJ']"
"['ngantuk', 'betul', 'mau', 'turu']","['O', 'O', 'O', 'O']","['JJ', 'RB', 'MD', 'VB']"
"['masa', 'dikelas', 'cuma', 'ada', '4', 'orang']","['O', 'O', 'O', 'O', 'O', 'O']","['UH', 'NN', 'RB', 'VB', 'CD', 'NN']"
"['mau', 'shock', 'tapi', 'ya', 'buat', 'apasih', 'haha']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['MD', 'VB', 'CC', 'UH', 'IN', 'WH', 'UH']"
"['ouch', '.', 'i', 'need', 'a', 'bigger', 'car', 'pergi', 'semalem', 'saja', 'kok', 'bawaannya', 'kaya', 'seminggu', '?', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'Z', 'PRP', 'VB', 'DT', 'JJ', 'NN', 'VB', 'RB', 'RB', 'RP', 'NN', 'IN', 'NND', 'Z', 'Z']"
"['semangat', 'mondayyy', 'bestie']","['O', 'O', 'O']","['JJ', 'NN', 'NN']"
"['keren', '2', 'banget', 'workspace', 'rangorang', ';(']","['O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'CD', 'RB', 'NN', 'NN', 'SYM']"
"['wow', '!', 'progres', 'pembangunan', 'sirkuit', 'formula', 'e', 'sudah', '52', 'persen', 'bakalan', 'ada', 'yang', 'akan', 'kebakaran', 'jenggot', 'dan', 'uring-uringan', 'nich']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'Z', 'NN', 'NN', 'NN', 'NNP', 'NNP', 'RB', 'CD', 'NND', 'MD', 'VB', 'SC', 'MD', 'VB', 'NN', 'CC', 'VB', 'RP']"
"['masih', 'ngantuk', '2', 'kali', 'salah', 'kirim', 'jawaban', ':d']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'JJ', 'CD', 'NND', 'JJ', 'VB', 'NN', 'SYM']"
"['lah', '?', '?', 'terus', 'selama', 'ini', 'lu', 'nganggap', 'gue', 'angin', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RP', 'Z', 'Z', 'RB', 'RB', 'PR', 'PRP', 'VB', 'PRP', 'NN', 'Z']"
"['wtb', 'voucher', 'gofood', 'yang', 'sudah', 'gofood', '+', '..', 'need', 'banyak', '..', 'yang', '30', '%', 'yaa', '..', 'dm', 'please']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NN', 'NNP', 'SC', 'RB', 'NNP', 'SYM', 'Z', 'VB', 'JJ', 'Z', 'SC', 'CD', 'NND', 'UH', 'Z', 'NN', 'UH']"
