tokens,ner_labels,pos_labels
"['halloo', 'banie', 'disini', '>', '<']","['O', 'B-PERSON', 'O', 'O', 'O']","['UH', 'NNP', 'RB', 'SYM', 'SYM']"
"['tips', 'en', 'trik', 'ganteng', 'guys', 'biar', 'kayak', 'vernon']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']","['NN', 'CC', 'NN', 'JJ', 'NN', 'RB', 'IN', 'NNP']"
"['info', 'masyarakat', '!']","['O', 'O', 'O']","['NN', 'NN', 'Z']"
"['bismillah', 'open', 'yaa']","['O', 'O', 'O']","['UH', 'JJ', 'UH']"
"['masyarakat', 'mana', 'woy', '?']","['O', 'O', 'O', 'O']","['NN', 'WH', 'UH', 'Z']"
"['jelang', 'ramadan', 'presiden', 'cek', 'ketersediaan', 'bahan', 'pokok', 'di', 'sejumlah', 'pasar']","['O', 'B-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'NNP', 'NN', 'VB', 'NN', 'NN', 'JJ', 'IN', 'DT', 'NN']"
"['hellooo', 'selamat', 'pagi', 'warga', '~']","['O', 'O', 'O', 'O', 'O']","['UH', 'JJ', 'NN', 'NN', 'SYM']"
"['enggak', 'gampang', 'loh', 'nyembuhin', 'sakit', 'hati', 'dan', 'enggak', 'gampang', 'juga', 'buat', 'ngelupainnya', ':)']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NEG', 'JJ', 'RP', 'VB', 'JJ', 'NN', 'CC', 'NEG', 'JJ', 'RB', 'IN', 'VB', 'SYM']"
"['masa', 'depanmu', 'adalah', 'kematian', '(', 'hatake', 'kakashi', ')']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['NN', 'NN', 'VB', 'NN', 'Z', 'NNP', 'NNP', 'Z']"
"['anak', 'pun', 'redha', 'habis']","['O', 'O', 'O', 'O']","['NN', 'RP', 'VB', 'JJ']"
"['penjualan', 'otomotif', 'lanjut', 'naik', 'saham', 'astra', 'international', '(', 'asii', ')', 'layak', 'dilirik']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O']","['NN', 'NN', 'JJ', 'VB', 'NN', 'NNP', 'NNP', 'Z', 'NNP', 'Z', 'JJ', 'VB']"
"['jefri', 'lu', 'lakik', 'banget', 'suka', '!', '️️️']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'PRP', 'NN', 'RB', 'VB', 'Z', 'SYM']"
"['awali', 'pagimu', 'dengan', 'lagu', 'r1se', '<3']","['O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NN', 'IN', 'NN', 'NNP', 'SYM']"
"['gapapa', 'lustrik', 'yang', 'penting', 'skin', '(', 'trial', ')', 'bagus']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'NN', 'SC', 'JJ', 'NN', 'Z', 'NN', 'Z', 'JJ']"
"['tingkat', 'stress', 'meningkat']","['O', 'O', 'O']","['NN', 'NN', 'VB']"
"['dejavu', 'banget', 'efra', 'ke', 'gue', 'gue', 'dulu', 'pernah', 'gitu', 'dikit', '²', 'searching', 'ke', 'google']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['NN', 'RB', 'NNP', 'IN', 'PRP', 'PRP', 'RB', 'RB', 'RB', 'RB', 'SYM', 'VB', 'IN', 'NNP']"
"['h', '-', '4', 'enggak sih']","['O', 'O', 'O', 'O']","['NN', 'Z', 'CD', 'NEG']"
"['dih', 'ngapain', 'lu', 'nelpon', 'gua', '.', 'sakit', 'ya', 'sakit', 'saja', 'gausa', 'sok', 'benar', 'hhhhh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'WH', 'PRP', 'VB', 'PRP', 'Z', 'JJ', 'UH', 'JJ', 'RB', 'MD', 'RB', 'JJ', 'UH']"
"['pagi', 'guys']","['O', 'O']","['NN', 'NN']"
"['pesan', 'khusus', 'untuk', 'kk', 'saya', 'please', 'sudah', 'tanggal', 'tua', 'ayo', 'kasi', 'uang', 'jajan', 'saya']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'JJ', 'IN', 'NN', 'PRP', 'UH', 'RB', 'NN', 'JJ', 'UH', 'VB', 'NN', 'NN', 'PRP']"
"['terobsesi', 'banget', 'heran']","['O', 'O', 'O']","['VB', 'RB', 'JJ']"
"['gagalnya', 'cinta', 'bukanlah', 'gagalnya', 'hidup', '.', 'bahkan', 'banyak', 'orang', 'yang', 'berhasil', 'karena', 'ditempa', 'kekecewaan', 'yang', 'sangat', 'mendalam', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'NEG', 'NN', 'NN', 'Z', 'RB', 'JJ', 'NN', 'SC', 'VB', 'SC', 'VB', 'NN', 'SC', 'RB', 'JJ', 'Z']"
"['charge', 'rusak', 'baterai', 'low', 'ternyata', 'gini', 'ya', 'dijalan', 'tanpa', 'dengar', 'lagu']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'JJ', 'NN', 'JJ', 'VB', 'RB', 'UH', 'NN', 'IN', 'VB', 'NN']"
"['bentar', '...', 'ini', '5sos', 'mau', 'ngeluarin', 'single', 'lagi', '?', '?', '?']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'Z', 'PR', 'NNP', 'MD', 'VB', 'NN', 'RB', 'Z', 'Z', 'Z']"
"['lulus', 'cepat', '=', 'memprcpat', 'status', 'pengangguran', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'JJ', 'SYM', 'VB', 'NN', 'NN', 'Z']"
"['oke', 'setelah', 'tulus', 'rilis', 'hati', 'hati', 'dijalan', 'alias', 'titidj', 'sekarang', 'giliran', 'titidj', 'yang', 'rilis', 'lagu', 'tulus']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON']","['UH', 'IN', 'NNP', 'VB', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'RB', 'NN', 'NNP', 'SC', 'VB', 'NN', 'NNP']"
"['pemerintah', 'terus', 'memperbaiki', 'infrastruktur', 'dan', 'mempercantik', 'kawasan', 'candi', 'borobudur', 'positif', 'dan', 'yakin', 'indonesia', 'akan', 'lebih', 'baik', 'lagi', 'dan', 'akan', 'segera', 'terbebas', 'dari', 'pandemi', '🇲🇨']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'RB', 'VB', 'NN', 'CC', 'VB', 'NN', 'NNP', 'NNP', 'JJ', 'CC', 'JJ', 'NNP', 'MD', 'RB', 'JJ', 'RB', 'CC', 'MD', 'RB', 'VB', 'IN', 'NN', 'SYM']"
"['gaada', 'omongan', 'lain', 'apa', 'selain', 'cowok']","['O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NN', 'JJ', 'WH', 'IN', 'NN']"
"['baca', 'deh', 'beritanya', '...']","['O', 'O', 'O', 'O']","['VB', 'RP', 'NN', 'Z']"
"['jangan', 'tahun', 'ini']","['O', 'O', 'O']","['NEG', 'NN', 'PR']"
"['sukses', 'bukanlah', 'kunci', 'kebahagiaan', '.', 'kebahagiaan', 'adalah', 'kunci', 'untuk', 'sukses', '.', 'jika', 'anda', 'mencintai', 'yang', 'anda', 'kerjakan', 'anda', 'akan', 'sukses', '.', '-', 'albert', 'schweitzer']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON']","['JJ', 'NEG', 'NN', 'NN', 'Z', 'NN', 'VB', 'NN', 'IN', 'JJ', 'Z', 'SC', 'PRP', 'VB', 'SC', 'PRP', 'VB', 'PRP', 'MD', 'JJ', 'Z', 'Z', 'NNP', 'NNP']"
"['agak', 'asing', 'lihat', 'system', 'twitter', 'auto', 'translate', 'ke', 'english', 'hdhshdh', 'saking', 'biasanya', 'lihat', 'korea', 'system']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['RB', 'JJ', 'VB', 'NN', 'NNP', 'JJ', 'VB', 'IN', 'NN', 'UH', 'RB', 'JJ', 'VB', 'NNP', 'NN']"
"['pagii', 'solar', 'pertamax', 'minyak', 'goreng', 'vaksin', 'kadaluarsa', 'buah', 'impor']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'NN', 'NN', 'NN', 'NN', 'JJ', 'NN', 'JJ']"
"['lapas', 'kelas', 'iib', 'padangsidimpuan', 'mengikuti', 'acara', 'pisah', 'sambut', 'inspektur', 'wilayah', 'v']","['O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'NN', 'NNP', 'VB', 'NN', 'VB', 'VB', 'NN', 'NN', 'CD']"
"['yang', 'lari', 'tak', 'perlu', 'dikejar', 'yang', 'hilang', 'tak', 'perlu', 'dicari', 'tapi', 'yang', 'selalu', 'ada', 'harus', 'dijaga']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SC', 'VB', 'NEG', 'MD', 'VB', 'SC', 'VB', 'NEG', 'MD', 'VB', 'CC', 'SC', 'RB', 'VB', 'MD', 'VB']"
"['emot', 'batu']","['O', 'O']","['NN', 'NN']"
"['iya', 'tapi', 'buat', 'lihat', 'jam', 'saja']","['O', 'O', 'O', 'O', 'O', 'O']","['UH', 'CC', 'IN', 'VB', 'NN', 'RB']"
"['morning', '~', 'semangat', 'hari', 'ini', '!']","['O', 'O', 'O', 'O', 'O', 'O']","['NN', 'SYM', 'JJ', 'NN', 'PR', 'Z']"
"['harusnya', 'begitu', '.']","['O', 'O', 'O']","['MD', 'RB', 'Z']"
"['bisa', 'jadi', 'kamu', 'memilihku', 'karena', 'tidak', 'ada', 'pilihan', '.', 'dan', 'aku', 'tergantikan', 'ketika', 'ada', 'yang', 'putih', 'tinggi', 'ganteng', 'royal', '.', 'bukan', 'kah', 'seperti', 'itu', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['MD', 'VB', 'PRP', 'VB', 'SC', 'NEG', 'VB', 'NN', 'Z', 'CC', 'PRP', 'VB', 'SC', 'VB', 'SC', 'JJ', 'JJ', 'JJ', 'JJ', 'Z', 'NEG', 'RP', 'IN', 'PR', 'Z']"
"['halo-halo', '‼', '️', 'sebelumnya', 'baca', 'carrd-ku', 'dulu', 'ya', '~']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'Z', 'SYM', 'RB', 'VB', 'NN', 'RB', 'UH', 'SYM']"
"['after', 'covid', 'kenapa', 'gampang', 'cape', '.', 'kecapean', 'dikit', 'alergi', 'kambuh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['IN', 'NN', 'WH', 'RB', 'JJ', 'Z', 'JJ', 'RB', 'NN', 'VB']"
"['ko', 'bisa', 'kepikiran', 'sih']","['O', 'O', 'O', 'O']","['RP', 'MD', 'VB', 'RP']"
"['rasa', 'macam', 'kena', 'tampar', 'ya', 'pagi', '2', 'ini']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'IN', 'VB', 'VB', 'UH', 'NN', 'CD', 'PR']"
"['ada', 'apasih', 'sama', 'dua', 'anak', 'ini', '?', '?', 'dulu', '2', 'enggak', 'begini', 'mereka', 'terus', 'tiba', '2', 'dalam', 'sekejab', 'mata', 'crumbsnya', 'banyak', 'banget']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'WH', 'IN', 'CD', 'NN', 'PR', 'Z', 'Z', 'RB', 'CD', 'NEG', 'RB', 'PRP', 'RB', 'RB', 'CD', 'IN', 'NN', 'NN', 'NN', 'JJ', 'RB']"
"['iyee', 'nana', 'iyee', 'bintang', 'milik', 'lu', 'seorang', 'udah']","['O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']","['UH', 'NNP', 'UH', 'NNP', 'NN', 'PRP', 'DT', 'RB']"
"['yang', 'mau', 'difb', 'like', 'atau', 'komentar', 'saja', 'ya', 'jangan', 'lupa', 'untuk', 'matikan', 'retweet', 'akun', 'ini']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SC', 'MD', 'VB', 'VB', 'CC', 'NN', 'RB', 'UH', 'NEG', 'VB', 'IN', 'VB', 'VB', 'NN', 'PR']"
"['gua', 'pas', 'kecil', 'habis', 'nonton', 'jurassic', 'park', 'tengah', 'malam', 'parno', 'kayak', 'gini']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'NN', 'JJ', 'RB', 'VB', 'NNP', 'NNP', 'RB', 'NN', 'JJ', 'IN', 'RB']"
"['hah', 'perasaan', 'diam', '2', 'saja', 'kenapa', 'dibawa', '2', 'udah', 'wwkkw']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'NN', 'JJ', 'CD', 'RB', 'WH', 'VB', 'CD', 'RB', 'UH']"
"['cokelat', 'tapi', 'matcha', 'juga', 'favorit']","['O', 'O', 'O', 'O', 'O']","['NN', 'CC', 'NN', 'RB', 'NN']"
"['penyakit', 'rm', 'femeni', 'tiap', 'el', 'clasico', 'selalu', 'sama', 'bisa', 'main', 'bagus', 'at', 'least', 'nahan', 'barca', '50', 'menit', '40', 'menit', 'sisanya', 'hancur', 'lebur']","['O', 'B-ORG', 'I-ORG', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NNP', 'NNP', 'DT', 'NNP', 'NNP', 'RB', 'JJ', 'MD', 'VB', 'JJ', 'IN', 'RB', 'VB', 'NNP', 'CD', 'NND', 'CD', 'NND', 'NN', 'VB', 'VB']"
"['pagi', '@c_jessijkt48', 'pasti', 'you', 'belum', 'bangun', 'enggak', 'papa', 'sih', 'masih', 'cape', 'juga', '.', 'anyways', 'jangan', 'skip', 'makan', 'ya', 'have', 'a', 'nice', 'day']","['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NNP', 'RB', 'PRP', 'NEG', 'VB', 'NEG', 'NN', 'RP', 'RB', 'JJ', 'RB', 'Z', 'RB', 'NEG', 'VB', 'VB', 'UH', 'VB', 'DT', 'JJ', 'NN']"
"['kalau', 'ingat', 'scene', 'ini', 'nino', 'orang', 'yang', 'enggak', 'paling', 'berhak', 'atas', 'reyna', 'sekarang', 'malah', 'memelas', 'sebagai', 'orang', 'minta', 'dikasihani', '️️']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SC', 'VB', 'NN', 'PR', 'NNP', 'NN', 'SC', 'NEG', 'RB', 'VB', 'IN', 'NNP', 'RB', 'RB', 'VB', 'IN', 'NN', 'VB', 'VB', 'SYM']"
"['#', 'aku', 'suka', 'nonton', 'film', 'magic', 'magic', 'tapi', 'enggak', 'tau', 'kenapa', 'aku', 'enggak', 'ngikutin', 'serial', 'ini']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SYM', 'PRP', 'VB', 'VB', 'NN', 'NNP', 'NNP', 'CC', 'NEG', 'VB', 'WH', 'PRP', 'NEG', 'VB', 'NN', 'PR']"
"['hari', 'ini', 'queendom', 'tayang', 'jam', 'berapa', 'deh', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'PR', 'NNP', 'VB', 'NN', 'WH', 'RP', 'Z']"
"['enggak', 'jadi', 'semangat', 'gue', 'kesandung', 'malu', 'banget']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['NEG', 'VB', 'JJ', 'PRP', 'VB', 'JJ', 'RB']"
"['pemuja', 'gelar', 'ngeles', '.', 'anak', '2', 'nurul', 'fikri', 'juga', 'tahu', 'suggested', 'word', 'kaya', 'apa', 'kerjanya', '.', 'mau', 'pake', 'samsung', 'samsul', 'apa', 'samsu', 'ya', 'sama', 'ja', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O']","['NN', 'NN', 'VB', 'Z', 'NN', 'CD', 'NNP', 'NNP', 'RB', 'VB', 'VB', 'NN', 'IN', 'WH', 'NN', 'Z', 'MD', 'VB', 'NNP', 'NNP', 'WH', 'NNP', 'UH', 'JJ', 'RB', 'Z']"
"['akhirnya', 'bisa', 'gambar', 'lagi']","['O', 'O', 'O', 'O']","['RB', 'MD', 'VB', 'RB']"
"['juragan', '99', 'terima', '5', 'artis', 'ini', 'main', 'ke', 'rumahnya', 'yang', 'terakhir', 'dijemput', 'pakai', 'jet', 'pribadi']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'CD', 'VB', 'CD', 'NN', 'PR', 'VB', 'IN', 'NN', 'SC', 'JJ', 'VB', 'VB', 'NN', 'JJ']"
"['selamat', 'pagi', 'dari', 'tipe', 'cowok', 'yang', 'kalo', 'dielus', 'endasnya', 'langsung', 'nglimpang']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'IN', 'NN', 'NN', 'SC', 'SC', 'VB', 'NN', 'RB', 'VB']"
"['finally', '..', '!', '!', '!', 'yang', 'ditunggu', 'tunggu']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'Z', 'Z', 'Z', 'Z', 'SC', 'VB', 'VB']"
"['janji', 'enggak', 'nangis']","['O', 'O', 'O']","['VB', 'NEG', 'VB']"
"['pas', 'puasa', 'baca', ""'"", 'tips', 'mengontrol', 'amarah', ""'"", 'di', 'akun', 'instagram', '@satubsd', 'support', 'by', 'sinar', 'mas', 'land', '.', 'yuk', 'kita', 'terapkan', 'biar', 'rasa', 'marah', 'terhempaskan', '!', 'may', 'this', 'ramadan', 'fill', 'your', 'heart', 'with', 'peace', 'harmony', 'and', 'joy', '!', 'selamat', 'berpuasa', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'VB', ""Z"", 'NN', 'VB', 'NN', ""Z"", 'IN', 'NN', 'NNP', 'NNP', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'Z', 'UH', 'PRP', 'VB', 'SC', 'NN', 'JJ', 'VB', 'Z', 'MD', 'PR', 'NNP', 'VB', 'DT', 'NN', 'IN', 'NN', 'NN', 'CC', 'NN', 'Z', 'JJ', 'VB', 'Z']"
"['ibadah', 'puasa', 'selain', 'menjaga', 'diri', 'dari', 'hal-hal', 'yang', 'membatalkan', 'puasa', 'dan', 'tentunya', 'kita', 'juga', 'belajar', 'buat', 'mengendalikan', 'keuangan', 'dari', 'hal-hal', 'yang', 'membuat', 'kita', 'gampang', 'boros', 'dan', 'mengalihkannya', 'ke', 'pengeluaran', 'bermanfaat', 'dengan', 'perlindungan', 'asuransi', 'untuk', 'keluarga', '.', '\u2063']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'IN', 'VB', 'NN', 'IN', 'NN', 'SC', 'VB', 'NN', 'CC', 'RB', 'PRP', 'RB', 'VB', 'IN', 'VB', 'NN', 'IN', 'NN', 'SC', 'VB', 'PRP', 'RB', 'JJ', 'CC', 'VB', 'IN', 'NN', 'VB', 'IN', 'NN', 'NN', 'IN', 'NN', 'Z', 'SYM']"
"['staquf', 'dan', 'yaqut', 'sudah', 'tahukah', '?', '?', 'bendahara', 'umum', 'pbnu', '.']","['B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","['NNP', 'CC', 'NNP', 'RB', 'VB', 'Z', 'Z', 'NN', 'JJ', 'NNP', 'Z']"
"['lihatlah', 'dua', 'manusia', 'ini', 'padahal', 'duduknya', 'depan', 'belakang']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'CD', 'NN', 'PR', 'SC', 'NN', 'RB', 'RB']"
"['@jejennyjejen', 'halo', 'saya', 'bencana', 'bot', '.', 'untuk', 'melaporkan', 'banjir', 'di', 'sekitarmu', 'silakan', 'balas', 'dengan']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'UH', 'PRP', 'NN', 'NN', 'Z', 'IN', 'VB', 'NN', 'IN', 'NN', 'VB', 'VB', 'IN']"
"['akal', 'kamu', 'barangkali', 'dilutut', 'ya']","['O', 'O', 'O', 'O', 'O']","['NN', 'PRP', 'RB', 'NN', 'UH']"
"['mengapa', 'kudu', 'pilek', 'si', 'malas', 'banget']","['O', 'O', 'O', 'O', 'O', 'O']","['WH', 'MD', 'NN', 'RP', 'JJ', 'RB']"
"['jangan', 'lupa', 'klik', 'linknya']","['O', 'O', 'O', 'O']","['NEG', 'VB', 'VB', 'NN']"
"['mau', 'nyanyi', 'tapi', 'suara', 'gue', 'kayak', 'tikus', 'kegencet', 'pintu']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['MD', 'VB', 'CC', 'NN', 'PRP', 'IN', 'NN', 'VB', 'NN']"
"['muless', 'ya', 'allah']","['O', 'O', 'B-PERSON']","['JJ', 'UH', 'NNP']"
"['udah', 'nonton', 'film', 'whiplash', '(', '2014', ')', '?', 'kunjungi', 'website', 'kami', 'di', 'dan', 'download', 'filmnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'VB', 'NN', 'NNP', 'Z', 'CD', 'Z', 'Z', 'VB', 'NN', 'PRP', 'IN', 'CC', 'VB', 'NN', 'Z']"
"['pengen', 'jalan', '2']","['O', 'O', 'O']","['RB', 'VB', 'CD']"
"['p:', 'bukan', 'ini', 'patrick']","['O', 'O', 'O', 'B-PERSON']","['SYM', 'NEG', 'PR', 'NNP']"
"['kangen', 'km', 'yor', 'teens_yori']","['O', 'O', 'B-PERSON', 'B-PERSON']","['VB', 'PRP', 'NNP', 'NNP']"
"['sumpah', 'akun', 'aku', 'ke', 'scam', 'lagi', 'padahal', 'udah', 'ganti', 'password']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'PRP', 'IN', 'VB', 'RB', 'SC', 'RB', 'VB', 'NN']"
"['gengsi', 'tidak', 'dilarang', 'hanya', 'tidak', 'boleh', 'digunakan', 'sebagai', 'alasan', 'untuk', 'merugikan', 'diri', 'sendiri', '.', '~', 'mario', 'teguh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON']","['NN', 'NEG', 'VB', 'RB', 'NEG', 'MD', 'VB', 'IN', 'NN', 'IN', 'VB', 'NN', 'NN', 'Z', 'SYM', 'NNP', 'NNP']"
"['hasil', 'togel', 'barcelona', '*', '*', '07', 'april', '2022', '*', '*', 'adalah', '*', '*', '9384', 'sah', '!']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'NNP', 'SYM', 'SYM', 'CD', 'NNP', 'CD', 'SYM', 'SYM', 'VB', 'SYM', 'SYM', 'CD', 'JJ', 'Z']"
"['makan', 'apa', 'tadi', 'sahur', '@j4pp8', '?']","['O', 'O', 'O', 'O', 'B-PERSON', 'O']","['VB', 'WH', 'RB', 'NN', 'NNP', 'Z']"
"['mantap', 'banget', 'kayanya', 'hari', 'ini', 'sudah', 'mah', 'sumilangeun', 'ditambah', 'harus', 'keliling', 'buat', 'checking', 'takbir']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'RB', 'RB', 'NN', 'PR', 'RB', 'RP', 'JJ', 'VB', 'MD', 'VB', 'IN', 'VB', 'NN']"
"['malas', 'sudah', 'mau', 'turun', 'kerjaaaaa', '..', 'xpa', '..', 'hari', 'ini', 'last', 'day', 'sudah', '..', 'semangat.biarpn', 'hujan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'RB', 'MD', 'VB', 'VB', 'Z', 'UH', 'Z', 'NN', 'PR', 'JJ', 'NN', 'RB', 'Z', 'JJ', 'NN', 'Z']"
"['autoo', 'ngakakk', 'physical', 'touch', 'banget', 'tangan', 'gue', 'yaw', 'karena', 'olllie', 'carey']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON']","['JJ', 'VB', 'JJ', 'NN', 'RB', 'NN', 'PRP', 'UH', 'SC', 'NNP', 'NNP']"
"['ajg', 'ngantukkk']","['O', 'O']","['UH', 'JJ']"
"['yang', 'biasa', 'kebolak', 'balik', 'antara', 'bicara', 'dengan', 'fakta', 'siapa', 'yah', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SC', 'RB', 'RB', 'RB', 'IN', 'NN', 'IN', 'NN', 'WH', 'UH', 'Z']"
"['h', '-', '1', 'menit', ""y'all"", 'aku', 'nangis', 'saja', 'kali', 'ya']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'Z', 'CD', 'NND', ""PRP"", 'PRP', 'VB', 'RB', 'RB', 'UH']"
"['selamat', 'sekolah']","['O', 'O']","['JJ', 'NN']"
